productToken,name,brand,brandToken,retailPrice,currency,rating,reviewCount,badge,isNew,isBestseller,isPromoted,caseSize,minOrderQty,availableUnits,brandCode,basedIn,hasActivePromo,image,url,searchQuery
p_njnn9r87t3,"Liver Cleanse Shot: Ginger, Milk Thistle, Dandelion Detox",GNGR Labs,b_t53rt6qvaz,49.99,USD,5.0,50,Bestseller,0,0,0,1,1,,LC12,USA,0,https://cdn.faire.com/fastly/32692f8c04f7e84d05783d763552b42d9501c8ad338c0792c2a2126d31e76e01.png?format=jpg,https://www.faire.com/product/p_njnn9r87t3,CBD gummies
p_66nvtp242f,Sleepy,Peace Love Hormones,b_7wevv6j67p,47.99,USD,,,,0,0,0,1,1,767,43589594742996,USA,0,https://cdn.faire.com/fastly/d0d1aba615a7eece239f4d14f0ae7f082b44718a8b8a146e0cc2ba3e1b52fe9b.webp?format=jpg&precrop=1:1,https://www.faire.com/product/p_66nvtp242f,CBD gummies
p_dmppcjnxgp,Raindrops Gummy Liquid Filled Strawberries ,Mr. YuYu's Chililicious Candy,b_6w2wcf7tpu,8.98,USD,4.2,22,,0,0,0,16,16,984,,USA,0,"https://cdn.faire.com/fastly/fcca0bef0bdb25b9d27d4232933fbb3ed307290c6b046cda92589c3f4b1c71a4.jpeg?format=jpg&precrop=459,458,x0,y0,safe",https://www.faire.com/product/p_dmppcjnxgp,CBD gummies
p_vutp3rhh94,CBD Bath Salt Tubes,Humboldt InfuZions,b_d3c9mp93xv,42.0,USD,,,,0,0,0,3,3,,,USA,0,"https://cdn.faire.com/fastly/8daf05d3cb6d7a132101b3e213169589df48ee90486e3a5e2570fa9de380a884.jpeg?format=jpg&precrop=3265,3265,x134,y801,safe",https://www.faire.com/product/p_vutp3rhh94,CBD gummies
p_cghd88nk3w,Sour Peach Fish - Swedish Candy 5.2oz (150g),BonBon - A Swedish Candy Co,b_b19cqe097d,8.0,USD,5.0,140,Bestseller,0,0,0,14,14,1315,00860009961203,USA,0,https://cdn.faire.com/fastly/4b4786b20dfb7d7a2c7069ce29c7d80dc6355dd86ad9e677c9cf8d3c3d0346c5.png?format=jpg,https://www.faire.com/product/p_cghd88nk3w,CBD gummies
p_deuj6v3kum,Sourmelon Bites (12 pack),SmartSweets,b_b2qzu1bk,41.88,USD,4.6,7,Bestseller,0,0,0,1,1,,20081,CAN,0,"https://cdn.faire.com/fastly/a46756fc297705e390a058ee732b1168c02c1919b13886ad8df403f819649162.jpeg?format=jpg&precrop=1939,1939,x78,y125,safe",https://www.faire.com/product/p_deuj6v3kum,CBD gummies
p_de4temste6,Assorted 6 piece box - case of 12,Wildflower Caramel Co,b_bi33dmeclm,14.99,USD,5.0,25,Bestseller,0,0,0,12,12,3974,,USA,0,"https://cdn.faire.com/fastly/82159b3a28704cdee0838e52b7c8d89095e5e3eaaa9f74e61ff6063266550eb7.jpeg?format=jpg&precrop=1992,1992,x105,y487,safe",https://www.faire.com/product/p_de4temste6,CBD gummies
p_sg46hayjm8,Sour Salted Tropical Gummy Lollipop,Lollies By Leah,b_15zv7u9lp2,2.49,USD,5.0,22,Bestseller,0,0,0,5,5,537,SOSAT,USA,0,https://cdn.faire.com/fastly/fcea8f14dbb0b42071beca029f1e56cf8f7df9b4c20f4b0d732da01faf1c927d.jpeg?format=jpg,https://www.faire.com/product/p_sg46hayjm8,CBD gummies
p_6zj8qsyte6,Magic Magnesium,Wooden Spoon Herbs,b_4cwexh7n,26.0,USD,5.0,32,Bestseller,0,1,0,1,3,6352,,USA,0,"https://cdn.faire.com/fastly/235d053d535e376e9d37fbe9f6081616a07566380fbf77b4ad8deed2999757f7.jpeg?format=jpg&precrop=1463,1463,x483,y489,safe",https://www.faire.com/product/p_6zj8qsyte6,CBD gummies
p_32wzaqtj5a,Lucid ✦ Blue Lotus Tincture,Altar Native ✦ alcohol alternatives,b_9sz97trr9k,55.0,USD,,,,0,0,0,6,6,20,ALT-LUC-2OZ,USA,0,"https://cdn.faire.com/fastly/f2e617e87ce4a98dd9b026ec883fe2140369f8a3f30f303b2895a72e065a1d0c.jpeg?bg-color=FFFFFF&canvas=100p,100p,offset-x50p,offset-y50p&format=jpg&precrop=52.25p,78.37p,x21.02p,y21.56p",https://www.faire.com/product/p_32wzaqtj5a,CBD gummies
p_22znnxns7q,OG Crunch Chocolate 1PACK Original Crunch 40g,OG Crunch,b_z2p4jsqsa6,3.33,USD,4.2,5,,0,0,0,30,30,,9.1.35.1,ESP,0,"https://cdn.faire.com/fastly/bc63a4db3285249a241a517a7df027a9b8c736a367b5d5a24288f1a92e212e55.png?format=jpg&precrop=1862,1861,x92,y0,safe",https://www.faire.com/product/p_22znnxns7q,CBD gummies
p_96dhbr7epm,Freeze-dried Edible Pansies,Freshly Preserved,b_bmdojfy2w2,46.79,USD,4.6,19,,0,0,0,1,6,,EFPANSY1,USA,0,"https://cdn.faire.com/fastly/defdbfcf1f46c4697bd368cb5f13065965f94402f9f0a0389a2d823c995a7ca9.jpeg?format=jpg&precrop=4280,4284,x0,y714,safe",https://www.faire.com/product/p_96dhbr7epm,CBD gummies
p_6tkxhzzvyu,"I Can Smoke Weed Out of That Coloring Book, CB-008",Wood Rocket Products,b_qg2gntgy8u,12.99,USD,4.7,18,,0,0,0,1,1,,,USA,0,https://cdn.faire.com/fastly/b6ef1ad53226124d8e4cb43d7234acb55efdc58da0ee0804c0ea4d13a29faa29.jpeg?bg-color=FFFFFF&canvas=1:1&fit=bounds&format=jpg,https://www.faire.com/product/p_6tkxhzzvyu,CBD gummies
p_r5mnrpuna3,Before You Drink Gummies - Single Serve Pouch (Cherry),Toast! Supplements,b_3iruvd52oz,3.99,USD,,,,0,0,0,10,10,44550,TCBYDG1P1,USA,0,"https://cdn.faire.com/fastly/ab2f4216797f14adda83299667a962b46822ee7771153faa50e29d67d3cbe0ae.png?format=jpg&precrop=1159,1158,x73,y0,safe",https://www.faire.com/product/p_r5mnrpuna3,CBD gummies
p_v5v2usn3zu,Bulk Candy Gummies  – 4D Eye Balls ,Trend Zone,b_uq7qyhj5j2,14.99,USD,5.0,36,,0,0,0,13,26,,CC7004,USA,0,"https://cdn.faire.com/fastly/f275007a5155f2e5af5e2de5d355bcb2160a16886c415ea6d649fabe148368b9.jpeg?bg-color=FFFFFF&canvas=100p,100p,offset-x50p,offset-y50p&format=jpg&precrop=51.32p,51.32p,x48.63p,y23.78p",https://www.faire.com/product/p_v5v2usn3zu,CBD gummies
p_ezkcm5e7va,"Garden Gummies: Sour (2g Sugar, Vegan) ",Amborella Organics,b_f35ztgxn,5.0,USD,4.9,39,,0,0,0,50,50,,,USA,0,https://cdn.faire.com/fastly/757613bdda960a5891fe8402e9da34a7050868bc44e4385800eae30631951054.jpeg?format=jpg,https://www.faire.com/product/p_ezkcm5e7va,CBD gummies
p_mzwthmcwpf,Silky Gem® Signature Trios,Silky Gem LLC,b_kxwhn2v5hb,12.0,USD,4.5,41,Bestseller,0,0,0,,,,,USA,0,https://cdn.faire.com/fastly/21b3552ea4d75d5f0b8b19c21645ad94332c5f0a71f3e5b6fb0548aad8ed43cf.jpeg?format=jpg&precrop=1:1,https://www.faire.com/product/p_mzwthmcwpf,CBD gummies
p_5qcrr7huvk,TEA GREEN CRANBERRY COCO CBD     -     THE HEMP DIVISI,Hudson Meat Company,b_fm4axeexgy,6.6,USD,3.9,28,,0,0,0,1,12,,270366,USA,0,https://cdn.faire.com/fastly/d875e514b04b099fb4372d08d96347189feb42b5217596c8c8dfe70385d36e58.jpeg?format=jpg&precrop=1:1,https://www.faire.com/product/p_5qcrr7huvk,CBD gummies
p_ezpw3bjhmv,Collagen Gummies - 15 gummies per Bag - Case of 10 Bags,GUM'vees,b_7qw8uug8v8,30.0,USD,,,,0,0,0,,,,628678457270,CAN,0,https://cdn.faire.com/fastly/b6561b2ae6b2b75d0e259fc9fb57e85368db819ffe88394f87f44019c287ec86.png?format=jpg&precrop=1:1,https://www.faire.com/product/p_ezpw3bjhmv,CBD gummies
p_gqgcduakrq,Sour Cherry Gummies (CASE OF 12),Michigan Awesome,b_kr7eshwkst,144.0,USD,5.0,9,Bestseller,0,0,0,1,1,75,SourCherryGummies-Case,USA,0,"https://cdn.faire.com/fastly/a5a4aa81c70ac098e06410394b6229a333f0d8067337de217541809ff2948006.png?format=jpg&precrop=1618,1620,x0,y270,safe",https://www.faire.com/product/p_gqgcduakrq,CBD gummies
p_d7wmnfxdeg,Slush Cocktail Pouches,Mixology,b_wcdxjc9gu7,8.25,USD,4.9,269,,0,1,0,,,,850065954172,USA,0,https://cdn.faire.com/fastly/5c9a9ba48647a43428736588aef21a512e2fbb57ea6ee64b065822e4af2f12e0.png?format=jpg,https://www.faire.com/product/p_d7wmnfxdeg,CBD gummies
p_y5g88st3jj,Strawberry Kiwi Box - 12 Packs (Wholesale),Yumy Bear,b_mfe887dpht,37.73,USD,,,,0,0,0,1,1,,SK-0000-0001,CAN,0,"https://cdn.faire.com/fastly/5e8f34275909eb21091a3c1e1dde24aa7e3e0a54af635dcc429298f29e96d688.jpeg?format=jpg&precrop=1085,1085,x50,y86,safe",https://www.faire.com/product/p_y5g88st3jj,CBD gummies
p_9q77u3tc3y,CBD Full Spectrum Oil,Somebody,b_90cpqgoq,69.0,USD,5.0,5,,0,0,0,1,3,,CB-FS-30ML,USA,0,"https://cdn.faire.com/fastly/207d8719ffc814f0dfb3fcacce36b4a392aaf84d8b28e1c7d4536087f893749d.jpeg?format=jpg&precrop=2110,2110,x438,y845,safe",https://www.faire.com/product/p_9q77u3tc3y,CBD gummies
p_69phd4d6np,Coconut Cream,Buttermints,b_gujx29amdp,11.99,USD,5.0,23,Bestseller,0,0,0,6,6,36,024-4,USA,0,"https://cdn.faire.com/fastly/93341e4626044c22afce3d358748db161fbc7bf05ea7187d45193369199e0641.png?format=jpg&precrop=1019,1019,x29,y32,safe",https://www.faire.com/product/p_69phd4d6np,CBD gummies
p_djjps6swgz,Avocado Gummies Bulk 2.2 lbs,Swedish Godis Shop,b_ctm32kcz4h,41.0,USD,5.0,69,New,1,0,0,1,1,1,,USA,0,"https://cdn.faire.com/fastly/60855b72773c21acd1d177bd400c8f47d2bb3d87faf4bb44abb23399d9e8ac2f.jpeg?format=jpg&precrop=444,444,x32,y37,safe",https://www.faire.com/product/p_djjps6swgz,CBD gummies
p_fagaak3yfj,Strawberry Matcha Chocolate Bars: Less Stress (12-PACK),Vital Leaf,b_19k8zxdjnd,150.0,USD,4.8,9,,0,0,0,1,1,396,cho-fun-mat-017-p12,USA,0,https://cdn.faire.com/fastly/f3baa52c2f20dcd320c68418a0de15e092a7af12613236db6772ff671cfa8fa6.webp?format=jpg,https://www.faire.com/product/p_fagaak3yfj,CBD gummies
p_gjgsujhhaq,Black Magic 250mg Bath Bomb,Kush Queen CBD,b_5dwnxt8bue,16.0,USD,5.0,3,,0,0,0,1,1,,BB-BM250HP7BLK,USA,0,https://cdn.faire.com/fastly/43ffd4b080287db30ea3c5131a5d10f0bcf6de215fdee5031f2db28f169fc240.jpeg?format=jpg&precrop=1:1,https://www.faire.com/product/p_gjgsujhhaq,CBD gummies
p_wdu5req2pk,Keto Gummies Fruity,Kiss My Keto,b_aaz8cmgy84,24.99,USD,4.8,6,,0,0,0,16,16,468,GUMMIES-FRUITY,USA,0,https://cdn.faire.com/fastly/1d06e7d7e7ea1d6893db8878a0be982b603cfcd713a37a76dacf8f5390db2f60.jpeg?format=jpg,https://www.faire.com/product/p_wdu5req2pk,CBD gummies
p_jv9x3z7cjv,Häppy Candy Big Apple,Häppy Candy,b_92fpuvkuch,3.99,USD,4.3,3,,0,0,0,8,16,120,,USA,0,"https://cdn.faire.com/fastly/9f17cc95bb4d18934836e1e9d87f9f1896299ac24244e048f123ef43ca16e7d9.jpeg?format=jpg&precrop=1413,1413,x78,y81,safe",https://www.faire.com/product/p_jv9x3z7cjv,CBD gummies
p_wtktgrv5ny,Hi-Chew Gummies Original Mix Mango Peach Strawberry 4.23 oz,Shop The King,b_a936m44sh4,4.36,USD,4.7,51,,0,0,0,,,,411261,USA,0,https://cdn.faire.com/fastly/8be88a324d66133cf645a285aa596b178d58b8679d5283fcdb6062a9c953fc82.jpeg?format=jpg&precrop=1:1,https://www.faire.com/product/p_wtktgrv5ny,CBD gummies
p_ws2qdrgb2t,Hemp and Goji Berry,Luda's Lively Eats,b_xbbffkarz8,24.0,USD,,,,0,0,0,1,1,233,199284349711,USA,0,"https://cdn.faire.com/fastly/f3aa22341b130fa33ff5c523761b3bb69f2ba39b3b75d57f3a9b1299c44e53e4.jpeg?format=jpg&precrop=3146,3149,x0,y381,safe",https://www.faire.com/product/p_ws2qdrgb2t,CBD gummies
p_b5fvggqg88,Swedish Squared - Hard Candy Coated Swedish Mini Gummies,Pure Sugar Candy,b_6e7vk0hnyb,8.0,USD,4.8,115,,0,0,0,,,,,USA,0,"https://cdn.faire.com/fastly/2985c0da93cdaa9b4ff668b8b7928a4c07799dab578a92c368b734c0837e4c1d.jpeg?format=jpg&precrop=671,671,x62,y68,safe",https://www.faire.com/product/p_b5fvggqg88,CBD gummies
p_xczb3nks57,"Neuro Energy & Focus Gum - 40mg Natural Caffeine Gum  - Peppermint, 90ct",Krediz,b_45evrh3qe4,49.99,USD,,2,,0,0,0,1,1,41,6980c16189283,USA,0,"https://cdn.faire.com/fastly/5508b5b701f3ed80d21e126ba915d7f15e1229d5ccb2ace9d9bd220e7f2941d1.jpeg?format=jpg&precrop=1116,1117,x0,y137,safe",https://www.faire.com/product/p_xczb3nks57,CBD gummies
p_wcarghjepd,Dr. John's Sugar Free Classic Fruit Gummy Squares,Dr. John's Heathy Sweets,b_cuq2maodax,3.75,USD,,1,,0,0,0,12,12,,DRJGBS900.R-12,USA,0,"https://cdn.faire.com/fastly/647da183c4276d5ff792aa0a5a755d1d421c021543a83b45b4f84388e78da6a2.jpeg?format=jpg&precrop=2898,2900,x0,y152,safe",https://www.faire.com/product/p_wcarghjepd,CBD gummies
p_r6dkwgw2us,Non-GMO Flavorings: Cotton Candy Clouds,Supernatural,b_d82qyzymdl,9.98,USD,4.9,86,,0,0,0,1,6,,01SFCC01,USA,0,https://cdn.faire.com/fastly/952fe6c382876730174f4653e49aa91f2d0fdcf03f1e2301f42987444c68adbf.png?format=jpg,https://www.faire.com/product/p_r6dkwgw2us,CBD gummies
p_mx2cguvnnv,Ginger Turmeric Wellness Shot,Queen Bee,b_3rxqjdjskt,4.99,USD,4.4,19,,0,0,0,9,9,,00001,USA,0,"https://cdn.faire.com/fastly/f0f2b444c7d971c5361bfdf9bf0b732ee9fdd9745485717757539a786754c782.jpeg?bg-color=FFFFFF&canvas=100p,100p,offset-x50p,offset-y50p&format=jpg&precrop=72.82p,72.82p,x27.03p,y12.88p",https://www.faire.com/product/p_mx2cguvnnv,CBD gummies
p_nsz89bfesh,Dank stash tin - purse-size food-safe tin box,Bad Grandma Designs,b_a3bp5z2lg8,9.99,USD,5.0,339,,0,0,0,6,6,937,TIN-A003,USA,0,https://cdn.faire.com/fastly/6e7b8fa037660ef341f787809ee1a6271d2789409863f4e70a0b217e6c0688b3.jpeg?format=jpg&precrop=1:1,https://www.faire.com/product/p_nsz89bfesh,CBD gummies
p_4f33xvgxg5,Swizzles Squashies Sour Shooting Star Gummies 6ct (100g) (UK),Pops Distro Inc,b_5fqs9qr72c,53.98,USD,4.3,64,,0,0,0,1,1,6,5010478781405,USA,0,https://cdn.faire.com/fastly/f7045a7368c56e9501384ad30f481ee177d4f54916645f041007d9c291c88138.png?format=jpg&precrop=1:1,https://www.faire.com/product/p_4f33xvgxg5,CBD gummies
p_2kywjc8s5e,Throat and Lung Honey Tonic — nourish your sore throat,Mickelberry Gardens,b_8tnoit8j85,14.99,USD,5.0,143,Bestseller,0,1,0,,,,105,USA,0,https://cdn.faire.com/fastly/88d81ecf9da93e0631fc970fc8410c8e3db46e8fc1876858a4fd93ebf41ee87a.jpeg?bg-color=FFFFFF&canvas=1:1&fit=bounds&format=jpg,https://www.faire.com/product/p_2kywjc8s5e,CBD gummies
p_k8ks9h77vd,Chubby - Vegan Lip Balm,Caprice & Co US,b_x4ef8bhtgt,9.99,USD,,1,Bestseller,0,0,0,,,,661126043038,USA,0,https://cdn.faire.com/fastly/ea9151d7f61fe2fb00991ea1aea8ec21fe9dec02c49d3614f5c545776ce601ae.jpeg?format=jpg&precrop=1:1,https://www.faire.com/product/p_k8ks9h77vd,CBD gummies
p_5fvjj52h27,CBD ROLL ON OIL LAVENDER,CBD for Life,b_126df65f,22.99,USD,5.0,3,,0,0,0,1,1,916,0000-2,USA,0,https://cdn.faire.com/fastly/71b667967d6fc04cbd0e7d77210f6c57c134ddbf1e1171ce97bf73d752f37f9d.jpeg?format=jpg&precrop=1:1,https://www.faire.com/product/p_5fvjj52h27,CBD gummies
p_q273pvt8bs,Pre-Alcohol Probiotic Drink – 3-pack,ZBiotics,b_11qun09m4p,36.0,USD,5.0,5,Bestseller,0,0,0,1,6,,ZB-BG-AL-3,USA,0,"https://cdn.faire.com/fastly/94b7cb5e7f1539987d1a13ab8030f5f3c3b007184421f2c88e33fbd5010f07c9.jpeg?format=jpg&precrop=2250,2250,x556,y870,safe",https://www.faire.com/product/p_q273pvt8bs,CBD gummies
p_4ngztqvu8k,Caring Weed Bear Sticker- Green Joint,Ozark Sticker Company,b_cjjqq8r2sr,2.0,USD,4.9,47,Bestseller,0,0,0,,,,,USA,0,"https://cdn.faire.com/fastly/0bca0d14715c7f1ba3f118ea3333738a825173cb49c80f0a609b34495179da62.jpeg?bg-color=FFFFFF&canvas=100p,100p,offset-x50p,offset-y50p&format=jpg&precrop=90.93p,90.93p,x2.83p,y8.83p",https://www.faire.com/product/p_4ngztqvu8k,CBD gummies
p_z46jwyxjhp,"Gift Book I Love you, Mom",Christian Art Gifts,b_3811aa80,14.99,USD,5.0,1680,Bestseller,0,0,0,1,1,2880,GB315,USA,0,https://cdn.faire.com/fastly/cc52ce10ccd3e1044cac0d86a00e78a75caa3286da46a2fb5829a0c8d0523a3c.jpeg?format=jpg&precrop=1:1,https://www.faire.com/product/p_z46jwyxjhp,CBD gummies
p_n9ncys4s7m,Drug Money Piggy Bank with Cannabis Leaves,Chateau Blanche,b_100hi7wekf,20.0,USD,5.0,42,,0,0,0,4,4,4,PB 02,USA,0,"https://cdn.faire.com/fastly/e18d6148fa9c00de9ea231c6c1c53b2337cb4c5d7b41c7e66fbf4439d1189467.jpeg?format=jpg&precrop=2183,2183,x385,y710,safe",https://www.faire.com/product/p_n9ncys4s7m,CBD gummies
p_wfp2a2zbx5,The Little Luxuries Box,Candy by J.Co,b_sv7fdv75vj,32.0,USD,4.7,11,,0,0,0,,,,,CAN,0,https://cdn.faire.com/fastly/d58af23a59871f0ce394585ccd795b3b35b775ef84c4774f0c68178909a97657.jpeg?format=jpg&precrop=1:1,https://www.faire.com/product/p_wfp2a2zbx5,CBD gummies
p_7m7e841m33,CBD Kitchen: Over 50 Plant-Based Recipes,Microcosm Publishing & Distribution,b_elwnrzazbf,19.95,USD,4.9,1403,,0,0,0,1,1,4,9781788791120,USA,0,https://cdn.faire.com/fastly/8aeaaa66e4f6bcd7fe59e4bc62aa6568f673b34fca67907b256705cca5f8294c.png?bg-color=FFFFFF&canvas=1:1&fit=bounds&format=jpg,https://www.faire.com/product/p_7m7e841m33,CBD gummies
p_tse9ygx6fp,Guava ginger beer,Ginger Lab,b_kumd7c4ksq,5.99,USD,4.9,13,Bestseller,0,0,0,12,12,,,USA,0,"https://cdn.faire.com/fastly/7ddc1c54e111279c9ec4491e5bab6ed06e8cac0652fae6f5a1da00d17858fc90.jpeg?format=jpg&precrop=2295,2296,x0,y517,safe",https://www.faire.com/product/p_tse9ygx6fp,CBD gummies
p_397d798e62,Maple Cotton Candy,Maple Craft Foods,b_4u48eu4d,5.99,USD,5.0,107,Bestseller,0,0,0,18,18,,MCC,USA,0,"https://cdn.faire.com/fastly/075911eeb8f4541a1622dbc875af25ec890b9e488932ce626c482293c424653d.jpeg?format=jpg&precrop=1411,1414,x0,y292,safe",https://www.faire.com/product/p_397d798e62,CBD gummies
p_brg8m4pcs5,ANTI-INFLAMMATORY MAGNESIUM BATH SOAK,FLEURS,b_n6ensqcpzx,28.0,USD,4.7,3,,0,0,0,1,5,,,CAN,0,"https://cdn.faire.com/fastly/9613b88f61e8820be8faabfedda64f536a3125e57bb9af1435534439edc9b478.png?bg-color=FFFFFF&canvas=103.22p,100p,offset-x0p,offset-y50p&format=jpg&precrop=91.55p,94.51p,x8.44p,y3.19p",https://www.faire.com/product/p_brg8m4pcs5,CBD gummies
p_hr448b4323,"Merry Christmas Monster Shirt, Green Character Sweatshirt",DLT Ecommerce,b_bmbuun3wq5,27.0,USD,4.6,46,,0,0,0,,,,,USA,0,"https://cdn.faire.com/fastly/18e5f92fde343fb654b425f6d8677a5b638b2d7a07baf2491ca5a9915d095ae8.jpeg?format=jpg&precrop=1429,1905,x296,y0,safe",https://www.faire.com/product/p_hr448b4323,CBD gummies
p_pdqaybujhm,"S-Marke Passion Fruit Gummies 8x500g (8.8lbs), Non GMO",Candy People USA,b_44q0w53ksx,132.0,USD,4.8,216,,0,0,0,1,1,66,50741,USA,0,"https://cdn.faire.com/fastly/6c0a1889c40b1f501fdfcb3b73cad1258314f75ca45ebb18632922e01c7b9563.png?format=jpg&precrop=2000,1999,x99,y0,safe",https://www.faire.com/product/p_pdqaybujhm,CBD gummies
p_g7sbfj2psf,Cigarette earrings,Lapis Lily Market,b_tjappurqdp,12.0,USD,4.7,16,,0,0,0,2,2,,,USA,0,https://cdn.faire.com/fastly/485c823af4a893290de3552efff7616dd3902bcaf7f27b42200f0d991a999dc1.jpeg?format=jpg&precrop=1:1,https://www.faire.com/product/p_g7sbfj2psf,CBD gummies
p_5h4x7h5qcc,CBD Lip Balm - Orange Lavender,Pure + Planted CBD,b_vhjg69hxsj,10.0,USD,5.0,3,,0,0,0,6,6,,,USA,0,"https://cdn.faire.com/fastly/455dd27f9afe10ea5f910becf2571738cb481ccd0572ddfeda3afe94052b8774.jpeg?format=jpg&precrop=701,701,x169,y451,safe",https://www.faire.com/product/p_5h4x7h5qcc,CBD gummies
p_av9vd3huhx,Bong Appétit,Penguin Random House LLC,b_q68qsrd57c,30.0,USD,4.9,563,,0,0,0,1,1,,9780399580109,USA,0,https://cdn.faire.com/fastly/489f80891c806101615e3ba12916cb4de6c1749ca169b6c37e1b0021a0d30ba2.jpeg?bg-color=FFFFFF&canvas=1:1&fit=bounds&format=jpg,https://www.faire.com/product/p_av9vd3huhx,CBD gummies
p_qvh5bjbm67,FLÜFFE COTTON CANDY | CHAMPAGNE,Flüffe,b_ynek7aavne,5.0,USD,5.0,10,,0,0,0,1,10,20,,CAN,0,https://cdn.faire.com/fastly/cc430e4d635b1047ad631961efaf2eb23edc70c5717bc118b1d2a42b143fa6ea.png?bg-color=FFFFFF&canvas=1:1&fit=bounds&format=jpg,https://www.faire.com/product/p_qvh5bjbm67,CBD gummies
p_phbbzfqrbx,The White Lotus Official Cocktail Collection (SALE!),Insight Editions - #1 Pop Culture Publisher,b_ayianv4rpn,27.99,USD,4.9,375,,0,0,0,1,1,3715,9798886742107,USA,1,https://cdn.faire.com/fastly/c281dc1585ca7664126381feff42e82a16c30d21976ea7a29b42dfe867e2053e.jpeg?format=jpg&precrop=1:1,https://www.faire.com/product/p_phbbzfqrbx,CBD gummies
p_s9g8b39t2g,Cool Moms club Socks,Disohrted Vintage,b_7sz2yzmd7n,14.99,USD,4.8,74,Bestseller,0,0,0,,,,,USA,0,"https://cdn.faire.com/fastly/ef41c432d8efb0b9849db7d3f7417731afc9cb8e510f35bed50e4e8c74639aff.jpeg?format=jpg&precrop=966,968,x0,y51,safe",https://www.faire.com/product/p_s9g8b39t2g,CBD gummies
p_ranz7kve4j,JIM BEAM BOURBON Apple Pie Pecans | Alcohol Infused Nuts,Captain Crazy’s Nuts and Fine Snacks,b_fqfq7d565t,12.99,USD,4.8,12,,0,0,0,1,1,,,USA,0,https://cdn.faire.com/fastly/542f1e78725ecd141b5e17573bc0d1449fdcfcd28c001abddc5cb5ee5ef7e81a.png?format=jpg,https://www.faire.com/product/p_ranz7kve4j,CBD gummies
p_d4s7eq4qda,Willie and Annie Nelson's Cannabis Cookbook by Willie Nelson,Simon & Schuster,b_7a909d43,29.99,USD,4.8,921,,0,0,0,1,1,,9781668043431,USA,0,https://cdn.faire.com/fastly/d459834478bfd628997a312a54c50849f9ffdcf87629adc3e972e4003d30e1d9.jpeg?bg-color=FFFFFF&canvas=1:1&fit=bounds&format=jpg,https://www.faire.com/product/p_d4s7eq4qda,CBD gummies
p_jmzzh3xt54,Catnip Magazine,Broccoli,b_cuur2wm6ik,28.0,USD,5.0,168,Bestseller,0,0,0,1,5,413,BROC#CATNIP,USA,0,https://cdn.faire.com/fastly/6459a48ba03381789bd870589cc13a37281c34d85246e05d0c8e4914f5a04056.jpeg?format=jpg,https://www.faire.com/product/p_jmzzh3xt54,CBD gummies
p_kqyavp9gme,LONG CARVED MUSHROOMS ON WOOD,Benjamin International,b_7a21757f,24.0,USD,4.9,1505,Bestseller,0,0,0,1,1,425,64403,USA,0,https://cdn.faire.com/fastly/b5c911ffa6248772f422847ac210c1ca4d5b8d8893f303adfb8c0e7d15bc3e76.jpeg?bg-color=FFFFFF&canvas=1:1&fit=bounds&format=jpg,https://www.faire.com/product/p_kqyavp9gme,CBD gummies
p_zwx78g7zqp,Jarritos Bottle Gummies ,Cow Crack Wholesale,b_wxg6yqaab4,5.99,USD,4.9,457,Bestseller,0,0,0,12,12,,jarritos-gummies,USA,0,https://cdn.faire.com/fastly/c0e6aba4e2e1c2f1284a22a94129f75d204e70f44b1061773962da0ea7089793.png?format=jpg&precrop=1:1,https://www.faire.com/product/p_zwx78g7zqp,CBD gummies
p_ztw92m8jn4,Yumearth Organic Fruit Snacks 12/2OZ,L&F Universal Goods,b_ktcqb4hfg7,103.0,USD,3.9,68,,0,0,0,1,1,,LF000023,USA,0,https://cdn.faire.com/fastly/b24d0f441fdfa54eef94e35fedbc9f878a23649593a26c878e65fd6e06000bdc.jpeg?bg-color=FFFFFF&canvas=1:1&fit=bounds&format=jpg,https://www.faire.com/product/p_ztw92m8jn4,CBD gummies
p_ywmwx45wux,Sour Patch Kids Watermelon 2 oz 24 count,Snacky Candy,b_8343je4q5y,2.5,USD,4.6,18,,0,0,0,24,24,,SO-PA-KI-247,USA,0,"https://cdn.faire.com/fastly/80c60333db9b81b0a0ce16e4317dc18cd3cd0a71ab74341046174e830585b870.jpeg?format=jpg&precrop=611,611,x9,y22,safe",https://www.faire.com/product/p_ywmwx45wux,CBD gummies
p_ymw5nuvdyn,Neuro Mints Energy & Focus - Fresh Cinnamon - 12 PC,L&F Universal Goods,b_ktcqb4hfg7,88.0,USD,3.9,68,,0,0,0,1,1,,LF009009,USA,0,"https://cdn.faire.com/fastly/e44a135710c1308f06b7c741b0f971d4671ff7138e8fadb95330e6766fe45fa6.png?format=jpg&precrop=568,567,x40,y0,safe",https://www.faire.com/product/p_ymw5nuvdyn,CBD gummies
p_yjkarg4gsu,Behave Watermelon/Mango/Lychee Sour Bears 1.8 oz - Case of 6,Everyday Supply Co,b_7xgwjjb7p6,56.66,USD,4.1,115,,0,0,0,1,1,10,KHE850016891150--6-1,USA,0,https://cdn.faire.com/fastly/7e38f88bbd024451be6f02203d624e5e8a36c45d5a68b03324dd0c7e8ace56ae.jpeg?format=jpg&precrop=1:1,https://www.faire.com/product/p_yjkarg4gsu,CBD gummies
